,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
72,30657376,71 VANIER Drive #210,Kitchener,2,1/1,1976,,835,$239.40,"$199,900","$199,900",06/12/2018,100.00,26
73,30644626,55 Green Valley Drive #907,Kitchener,1,1/0,1989,,695,$287.77,"$207,000","$200,000",04/03/2018,96.62,21
74,30638405,300 Traynor Avenue #16,Kitchener,3,1/1,,,"1,084",$186.35,"$199,900","$202,000",04/04/2018,101.05,43
75,30639176,35 Breckenridge Drive #69,Kitchener,2,1/1,1972,,900,$225.00,"$204,900","$202,500",03/08/2018,98.83,11
76,30582327,300 TRAYNOR Avenue #23,Kitchener,2,1/0,1973,,"1,150",$176.52,"$219,500","$203,000",02/01/2018,92.48,220
77,30646188,300 KEATS Way #104,Waterloo,2,1/0,1988,,"1,250",$162.40,"$214,900","$203,000",04/26/2018,94.46,29
78,30656200,20 ELLEN Street #505,Kitchener,1,1/0,1987,,780,$260.26,"$195,000","$203,000",05/23/2018,104.10,16
79,30616602,375 KING Street #802,Waterloo,3,1/1,1982,,"1,175",$174.47,"$209,900","$205,000",01/05/2018,97.67,37
80,30631506,35 BRECKENRIDGE Drive #10,Kitchener,2,1/0,1972,,990,$207.07,"$200,000","$205,000",01/27/2018,102.50,19
81,30633091,333 VICTORIA Street,Kitchener,1,2/0,1917,,510,$401.96,"$214,900","$205,000",02/19/2018,95.39,32
82,30634414,55 Green Valley Drive #604,Kitchener,1,1/0,1989,,800,$256.25,"$209,900","$205,000",03/05/2018,97.67,17
83,30655807,20 Ellen Street #411,Kitchener,1,1/0,1987,,780,$262.82,"$199,900","$205,000",05/24/2018,102.55,18
84,30635262,15 Hofstetter Avenue #306,Kitchener,2,1/1,1990,,900,$229.44,"$209,000","$206,500",02/27/2018,98.80,12
85,30644776,35 Breckenridge Drive #55,Kitchener,2,1/0,1972,,990,$209.09,"$204,900","$207,000",04/12/2018,101.02,15
86,30662907,144 JANSEN Avenue #9,Kitchener,3,1/1,,,"1,100",$188.27,"$189,900","$207,100",06/15/2018,109.06,12
87,30661986,35 Green Valley Drive #1411,Kitchener,1,1/0,1990,,800,$259.38,"$215,000","$207,500",06/14/2018,96.51,14
88,30616234,30 BLUE SPRINGS Drive #PH 14,Waterloo,2,2/0,,,"1,160",$179.31,"$219,900","$208,000",01/22/2018,94.59,55
89,30643357,331 NORTHLAKE Drive #11,Waterloo,2,1/0,1990,,800,$260.00,"$207,900","$208,000",03/19/2018,100.05,4
90,30615657,1100 COURTLAND Avenue #214,Kitchener,2,1/0,,,920,$227.17,"$209,000","$209,000",01/23/2018,100.00,57
91,30637597,320 Traynor Avenue #2,Kitchener,2,2/0,1973,,"1,074",$195.53,"$219,900","$210,000",03/21/2018,95.50,36
92,30638582,71 VANIER Drive #306,Kitchener,3,1/1,,,"1,125",$186.67,"$219,500","$210,000",03/22/2018,95.67,29
93,30644206,323 Northlake Drive #5,Waterloo,2,1/0,,,800,$262.50,"$205,000","$210,000",03/20/2018,102.44,1
94,30644216,29 WEST Avenue #202,Kitchener,3,1/1,,,"1,000",$210.00,"$215,000","$210,000",05/30/2018,97.67,70
95,30648274,35 BRECKENRIDGE Drive #78,Kitchener,2,1/0,1972,,900,$233.33,"$210,000","$210,000",04/08/2018,100.00,12
96,30654494,275 EIWO Court #303,Waterloo,2,1/0,1991,,866,$242.49,"$220,000","$210,000",05/16/2018,95.45,6
97,30642324,384 ERB Street #106,Waterloo,2,1/0,1988,,"1,012",$209.49,"$214,900","$212,000",04/05/2018,98.65,25
98,30644495,323 Northlake Drive #1,Waterloo,2,1/0,,,800,$265.63,"$195,000","$212,500",03/27/2018,108.97,5
99,30618890,225 Harvard Place #1509,Waterloo,2,1/1,,,930,$228.92,"$209,000","$212,900",01/12/2018,101.87,24
100,30631669,375 KING Street #904,Waterloo,3,1/1,1982,,"1,330",$161.58,"$214,900","$214,900",01/26/2018,100.00,15
101,30639933,323 NORTHLAKE Drive #10,Waterloo,2,1/0,,,800,$268.75,"$209,900","$215,000",03/01/2018,102.43,3
102,30642838,15 HOFSTETTER Avenue #121,Kitchener,2,1/1,1990,,867,$247.98,"$204,900","$215,000",03/26/2018,104.93,13
103,30643764,260 Sheldon Avenue #405,Kitchener,2,2/0,1977,,820,$262.20,"$220,000","$215,000",04/11/2018,97.73,21
104,30646260,81 CHURCH Street #807,Kitchener,2,1/0,1975,,836,$257.18,"$230,000","$215,000",05/22/2018,93.48,53
105,30647194,78 BORDEN Parkway #6,Kitchener,3,1/1,,,"1,100",$195.45,"$215,000","$215,000",04/19/2018,100.00,17
106,30648981,647 Albert Street #1,Waterloo,3,1/1,1974,,"1,100",$195.45,"$215,000","$215,000",04/20/2018,100.00,12
