,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
818,30548257,68 FAIRMOUNT Road,Kitchener,3,2/0,1950,,"1,702",$287.02,"$499,000","$488,500",12/19/2016,97.90,36
819,30548626,1416 Old Zeller Drive,Kitchener,3,2/1,2013,,"1,680",$291.61,"$489,900","$489,900",12/02/2016,100.00,15
820,30535835,107 LONGWOOD Drive,Waterloo,4,2/1,,,"2,050",$239.02,"$499,900","$490,000",11/14/2016,98.02,87
821,30546614,136 WARREN Road,Kitchener,3,2/0,1961,,"1,351",$362.69,"$450,000","$490,000",11/16/2016,108.89,6
822,30548825,269 NORMANDY Avenue,Waterloo,4,1/1,1956,0.00,"1,800",$272.22,"$499,900","$490,000",11/22/2016,98.02,4
823,30550968,228 Ahrens Street,Kitchener,3,2/1,1902,,"1,330",$368.42,"$414,900","$490,000",12/11/2016,118.10,3
824,30545899,535 Thornview Place,Waterloo,3,1/1,2001,,"1,664",$296.15,"$439,900","$492,800",11/15/2016,112.03,5
825,30547596,47 Stillwater Street,Kitchener,3,3/1,2015,,"1,698",$290.93,"$489,000","$494,000",11/13/2016,101.02,5
826,30544054,390 Stillmeadow Circle,Waterloo,5,3/0,1973,,"2,069",$239.25,"$488,500","$495,000",10/24/2016,101.33,8
827,30545206,183 MURDOCK Avenue,Waterloo,4,2/1,,,"1,722",$287.46,"$499,900","$495,000",10/28/2016,99.02,10
828,30549263,710 BREAKWATER Crescent,Waterloo,3,2/1,2002,,"1,795",$275.77,"$444,900","$495,000",11/25/2016,111.26,2
829,30543163,52 STEEPLERIDGE Street,Kitchener,4,3/1,2005,,"1,870",$265.24,"$500,000","$496,000",10/26/2016,99.20,19
830,30551450,692 Butternut Avenue,Waterloo,5,3/1,2002,,"1,410",$351.77,"$449,000","$496,000",12/18/2016,110.47,3
